source_center,destination_center,trip_count,median_delay_ratio,mean_delay_ratio,p90_delay_ratio,pct_delayed,median_actual_time,median_osrm_time,median_distance_km,median_delay_min,ftl_share,is_chronic,corridor_id,delayed_trips,sla_contribution_pct,intervention
IND585104AAA,IND585307AAB,28,1.4,1.4854888167388167,1.7777777777777777,0.9642857142857144,14.0,9.0,10.8887,4.0,0.0,1,IND585104AAA__IND585307AAB,27,0.022601518487205,monitor
IND160002AAC,IND147101AAA,27,2.1904761904761907,2.377463204786906,3.620000000000001,1.0,41.0,20.0,24.7495,21.0,1.0,1,IND160002AAC__IND147101AAA,27,0.022601518487205,monitor
IND502110AAA,IND502313AAA,38,1.2857142857142858,1.5049409114912549,2.3978021978021977,0.7105263157894737,26.0,18.0,20.2543,6.0,1.0,1,IND502110AAA__IND502313AAA,27,0.022601518487205,monitor
IND395023AAA,IND421302AAG,30,1.9285714285714288,2.3341151255186072,3.723369565217393,0.9,32.0,20.5,28.312600000000003,11.5,1.0,1,IND395023AAA__IND421302AAG,27,0.022601518487205,monitor
IND396580AAB,IND396321AAA,30,1.775,2.4865954207770065,3.0125,0.9333333333333332,14.0,7.0,9.8428,6.0,0.0,1,IND396580AAB__IND396321AAA,27,0.022601518487205,route_type_shift
IND451666AAA,IND421302AAG,31,2.333333333333333,2.5175169303714693,3.9375,0.9032258064516128,35.0,18.0,25.5889,20.0,1.0,1,IND451666AAA__IND421302AAG,27,0.022601518487205,monitor
IND606003AAA,IND606105AAA,28,1.6666666666666667,1.7232142857142858,2.2900000000000005,0.9642857142857144,11.0,7.0,8.1805,4.0,0.0,1,IND606003AAA__IND606105AAA,27,0.022601518487205,route_type_shift
IND134109AAA,IND160002AAC,47,1.2727272727272727,1.8735826820933208,3.0,0.574468085106383,13.0,10.0,10.0421,3.0,0.0,1,IND134109AAA__IND160002AAC,27,0.022601518487205,monitor
IND607106AAA,IND607801AAA,27,2.2,2.391310541310541,3.4000000000000004,1.0,13.0,6.0,9.0082,7.0,0.0,1,IND607106AAA__IND607801AAA,27,0.022601518487205,route_type_shift
IND560060AAB,IND560099AAB,43,1.3333333333333333,1.3682109558241748,1.7722222222222224,0.627906976744186,13.0,9.0,10.1877,3.0,0.0,1,IND560060AAB__IND560099AAB,27,0.022601518487205,monitor
IND341001AAC,IND341303AAA,28,1.5327272727272727,1.8291386098160225,1.947474747474748,0.9642857142857144,32.0,21.0,24.8893,12.0,1.0,1,IND341001AAC__IND341303AAA,27,0.022601518487205,monitor
IND342005AAD,IND342601AAA,27,2.0,2.5070048975526387,3.841847826086958,1.0,36.0,16.0,23.4352,16.0,1.0,1,IND342005AAD__IND342601AAA,27,0.022601518487205,monitor
IND515201AAA,IND515134AAA,29,1.6666666666666667,2.5732314292885983,5.733333333333333,0.9310344827586208,15.0,9.0,10.4958,7.0,0.0,1,IND515201AAA__IND515134AAA,27,0.022601518487205,route_type_shift
IND505184AAC,IND505001AAB,27,1.761904761904762,2.3150349642768244,3.731578947368425,1.0,37.0,21.0,24.5745,16.0,1.0,1,IND505184AAC__IND505001AAB,27,0.022601518487205,monitor
IND282001AAA,IND000000ACB,40,1.5393939393939395,1.5128918030061196,2.1000000000000014,0.675,36.5,22.0,27.8224,7.5,1.0,1,IND282001AAA__IND000000ACB,27,0.022601518487205,monitor
IND410401AAA,IND421302AAG,33,1.5714285714285714,1.996774090107424,3.4621538461538464,0.8181818181818182,36.0,25.0,30.3457,10.0,1.0,1,IND410401AAA__IND421302AAG,27,0.022601518487205,monitor
IND636705AAB,IND562132AAA,30,1.4402298850574713,1.681503041835215,2.415800865800866,0.9333333333333332,47.0,25.0,26.9524,11.5,1.0,1,IND636705AAB__IND562132AAA,27,0.022601518487205,monitor
IND680587AAA,IND683511AAA,29,1.8333333333333333,2.200647234120165,3.407692307692308,0.9310344827586208,24.0,12.0,11.8484,12.0,0.0,1,IND680587AAA__IND683511AAA,27,0.022601518487205,route_type_shift
IND723101AAA,IND723202AAA,27,1.7142857142857142,1.9900439623052584,3.028985507246378,1.0,39.0,22.0,24.3809,16.0,1.0,1,IND723101AAA__IND723202AAA,27,0.022601518487205,monitor
IND121004AAB,IND121001AAA,29,1.7,1.7825311661518557,2.250909090909091,0.9310344827586208,17.0,10.0,11.0607,7.0,0.0,1,IND121004AAB__IND121001AAA,27,0.022601518487205,route_type_shift
IND110078AAA,IND110043AAA,28,2.35625,3.1528518458665515,5.116666666666668,0.9642857142857144,29.5,11.5,9.8903,19.5,0.0,1,IND110078AAA__IND110043AAA,27,0.022601518487205,route_type_shift
IND263601AAA,IND262501AAA,30,1.7211538461538465,2.203580264994556,3.820000000000001,0.9333333333333332,89.0,31.5,36.846900000000005,33.5,1.0,1,IND263601AAA__IND262501AAA,27,0.022601518487205,monitor
IND480001AAA,IND480661AAA,30,1.4705882352941178,1.7477423526765632,2.5512820512820515,0.9333333333333332,25.5,17.0,24.6493,8.0,1.0,1,IND480001AAA__IND480661AAA,27,0.022601518487205,monitor
IND131028AAB,IND247667AAA,30,1.6666666666666663,1.8436420605554853,2.556111111111111,0.9333333333333332,41.0,25.0,24.22325,17.5,1.0,1,IND131028AAB__IND247667AAA,27,0.022601518487205,monitor
IND401104AAA,IND421302AAG,26,2.428571428571429,3.224142740247765,5.666666666666666,1.0,29.5,14.0,17.179299999999998,14.0,0.0,1,IND401104AAA__IND421302AAG,26,0.0217644252099011,route_type_shift
IND781018AAB,IND793001AAA,29,2.1923076923076925,2.1384747151654486,2.856923076923077,0.896551724137931,70.0,29.0,41.3381,33.0,1.0,1,IND781018AAB__IND793001AAA,26,0.0217644252099011,monitor
IND721306AAA,IND721507AAA,26,2.0869565217391304,2.68585050532991,4.875,1.0,48.0,22.5,26.10675,25.0,1.0,1,IND721306AAA__IND721507AAA,26,0.0217644252099011,monitor
IND413709AAA,IND423109AAA,39,1.6363636363636365,1.889588876243049,3.466666666666669,0.6666666666666666,18.0,11.0,12.0781,6.0,0.0,1,IND413709AAA__IND423109AAA,26,0.0217644252099011,route_type_shift
IND384205AAA,IND384355AAB,26,1.805555555555556,2.0214711496233235,2.583333333333333,1.0,26.0,17.0,19.0349,11.0,1.0,1,IND384205AAA__IND384355AAB,26,0.0217644252099011,monitor
IND814133AAB,IND816109AAA,35,1.6,1.6595651584667843,2.540659340659341,0.7428571428571429,40.0,27.0,29.279,13.0,1.0,1,IND814133AAB__IND816109AAA,26,0.0217644252099011,monitor
IND144401AAB,IND144001AAB,29,2.0,2.4008577629267287,4.391666666666667,0.896551724137931,15.0,7.0,10.7483,6.0,0.0,1,IND144401AAB__IND144001AAB,26,0.0217644252099011,route_type_shift
IND560002AAA,IND560099AAB,36,1.6741071428571428,2.8893746798771307,5.9,0.7222222222222222,25.0,11.0,9.42775,9.5,0.0,1,IND560002AAA__IND560099AAB,26,0.0217644252099011,route_type_shift
IND533308AAB,IND533003AAA,30,1.414285714285714,1.5550603563103562,1.94375,0.8666666666666667,36.5,23.5,24.83255,10.0,1.0,1,IND533308AAB__IND533003AAA,26,0.0217644252099011,monitor
IND515671AAA,IND515134AAA,26,1.5,1.6567721035227667,2.125,1.0,25.5,15.0,16.84435,10.0,1.0,1,IND515671AAA__IND515134AAA,26,0.0217644252099011,monitor
IND627401AAA,IND627005AAA,26,2.0185185185185186,2.9489931009161774,4.708333333333334,1.0,42.0,18.5,19.58325,24.0,1.0,1,IND627401AAA__IND627005AAA,26,0.0217644252099011,monitor
IND000000AFT,IND421302AAG,28,2.326470588235294,3.0335203677092606,4.925543478260869,0.9285714285714286,24.0,10.5,13.82825,13.0,0.0,1,IND000000AFT__IND421302AAG,26,0.0217644252099011,route_type_shift
IND332001AAB,IND333042AAA,28,1.6181818181818182,3.4849652105961235,9.38,0.9285714285714286,34.5,15.0,16.20095,7.5,1.0,1,IND332001AAB__IND333042AAA,26,0.0217644252099011,monitor
IND560300AAA,IND563101AAB,29,1.6666666666666667,2.0529872648021468,2.555555555555556,0.896551724137931,11.0,7.0,10.066,4.0,0.0,1,IND560300AAA__IND563101AAB,26,0.0217644252099011,route_type_shift
IND803116AAA,IND803108AAB,26,2.414285714285714,2.4816353589430515,3.133928571428571,1.0,35.5,16.5,20.71145,19.5,1.0,1,IND803116AAA__IND803108AAB,26,0.0217644252099011,monitor
IND246424AAA,IND246174AAA,42,1.2970588235294118,2.0172539427951284,1.954625,0.6190476190476191,60.0,50.5,34.1806,10.5,1.0,1,IND246424AAA__IND246174AAA,26,0.0217644252099011,monitor
IND123001AAA,IND123401AAB,26,1.75,1.9305933809779965,2.877622377622377,1.0,33.5,18.5,21.42415,11.0,1.0,1,IND123001AAA__IND123401AAB,26,0.0217644252099011,monitor
IND454001AAA,IND457001AAA,68,1.125,1.155258960871757,1.5920000000000003,0.3970588235294117,26.0,24.0,24.03715,3.0,1.0,0,IND454001AAA__IND457001AAA,26,0.0217644252099011,monitor
IND518002AAA,IND518401AAA,26,1.775,2.141694989792816,2.585714285714286,1.0,32.0,17.0,17.7389,11.5,1.0,1,IND518002AAA__IND518401AAA,26,0.0217644252099011,monitor
IND505467AAA,IND505122AAA,26,1.5657407407407409,1.787352446873238,2.432748538011696,1.0,38.0,23.5,25.78885,13.0,1.0,1,IND505467AAA__IND505122AAA,26,0.0217644252099011,monitor
IND603203AAA,IND600044AAD,26,2.512987012987013,2.894484681984682,4.527777777777778,1.0,22.0,9.5,10.9127,12.5,0.0,1,IND603203AAA__IND600044AAD,26,0.0217644252099011,route_type_shift
IND507123AAA,IND506314AAA,48,1.265993265993266,1.308337155073287,1.8860869565217404,0.5416666666666666,35.5,29.0,24.41305,7.5,1.0,1,IND507123AAA__IND506314AAA,26,0.0217644252099011,monitor
IND477001AAB,IND474003AAA,26,3.3,4.938099055238625,9.965987460815048,1.0,41.0,17.0,24.8226,24.0,1.0,1,IND477001AAB__IND474003AAA,26,0.0217644252099011,facility_upgrade
IND500039AAC,IND508116AAA,26,2.0,2.2393972888599585,3.0,1.0,31.0,15.0,19.57345,14.5,1.0,1,IND500039AAC__IND508116AAA,26,0.0217644252099011,monitor
IND509103AAB,IND518002AAA,26,2.083333333333333,2.4143903286032105,3.5294117647058822,0.9615384615384616,38.0,18.0,25.90675,19.5,1.0,1,IND509103AAB__IND518002AAA,25,0.0209273319325972,monitor
IND509216AAC,IND501359AAE,31,1.5,1.967815401055233,3.0,0.8064516129032258,12.0,7.0,9.1364,3.0,0.3225806451612903,1,IND509216AAC__IND501359AAE,25,0.0209273319325972,monitor
IND506001AAC,IND505467AAA,26,1.5487012987012987,1.7532153743692205,2.5874125874125875,0.9615384615384616,28.0,18.0,21.3221,9.5,1.0,1,IND506001AAC__IND505467AAA,25,0.0209273319325972,monitor
IND515004AAA,IND515671AAA,25,1.875,2.311193650793651,3.4285714285714306,1.0,38.0,22.0,23.9353,15.0,1.0,1,IND515004AAA__IND515671AAA,25,0.0209273319325972,monitor
IND210431AAA,IND209304AAA,25,2.4285714285714284,2.891177692208832,4.88947368421053,1.0,54.0,18.0,25.1021,26.0,1.0,1,IND210431AAA__IND209304AAA,25,0.0209273319325972,monitor
IND530012AAA,IND530043AAA,26,2.1944444444444446,2.8332211313398608,4.895604395604396,0.9615384615384616,26.0,10.0,11.0482,17.0,0.0,1,IND530012AAA__IND530043AAA,25,0.0209273319325972,route_type_shift
IND562132AAA,IND560058AAB,34,1.8920454545454544,2.2695300422376548,3.775,0.7352941176470589,15.5,11.0,10.345,6.0,0.0,1,IND562132AAA__IND560058AAB,25,0.0209273319325972,route_type_shift
IND591201AAA,IND591304AAA,30,1.5092592592592593,1.4951468775454282,1.7363636363636366,0.8333333333333334,27.5,23.0,25.54635,8.0,1.0,1,IND591201AAA__IND591304AAA,25,0.0209273319325972,monitor
IND532001AAB,IND532421AAA,27,1.9444444444444444,3.71710603669668,11.0,0.9629629629629628,32.0,18.0,26.4703,17.0,1.0,1,IND532001AAB__IND532421AAA,25,0.0209273319325972,monitor
IND332001AAB,IND334001AAC,27,1.4838709677419355,1.5802595507380677,1.953333333333334,0.9629629629629628,24.0,16.0,23.4334,7.0,1.0,1,IND332001AAB__IND334001AAC,25,0.0209273319325972,monitor
IND363310AAB,IND382430AAB,54,1.1619644723093,1.921607777346772,3.217857142857143,0.4814814814814814,28.0,28.0,24.6233,4.5,1.0,0,IND363310AAB__IND382430AAB,25,0.0209273319325972,monitor
IND203131AAA,IND203135AAA,32,1.5192592592592593,1.7739430616478031,3.027564102564104,0.78125,30.5,18.5,17.71915,9.0,1.0,1,IND203131AAA__IND203135AAA,25,0.0209273319325972,monitor
IND245304AAA,IND245101AAA,27,1.8461538461538465,2.225227640913916,3.4000000000000004,0.925925925925926,15.0,10.0,9.113,5.0,0.0,1,IND245304AAA__IND245101AAA,25,0.0209273319325972,route_type_shift
IND68004AAA,IND678683AAA,27,2.1666666666666665,2.689398122731456,5.890000000000002,0.925925925925926,50.0,24.0,23.1197,25.0,1.0,1,IND68004AAA__IND678683AAA,25,0.0209273319325972,monitor
IND700088AAA,IND712311AAA,25,3.2,3.56396193538144,5.466666666666669,1.0,28.0,9.0,12.3151,18.0,0.0,1,IND700088AAA__IND712311AAA,25,0.0209273319325972,facility_upgrade
IND815353AAA,IND814133AAB,32,1.915032679738562,1.9466676341042752,2.985714285714286,0.78125,39.0,21.0,29.29775,18.5,1.0,1,IND815353AAA__IND814133AAB,25,0.0209273319325972,monitor
IND243001AAA,IND243503AAB,25,1.9375,1.9739286222656032,2.4779411764705888,1.0,31.0,16.0,22.945400000000003,15.0,1.0,1,IND243001AAA__IND243503AAB,25,0.0209273319325972,monitor
IND641011AAA,IND641062AAD,29,2.0,4.386037863421231,11.391666666666666,0.8620689655172413,23.0,9.0,9.6557,10.0,0.0,1,IND641011AAA__IND641062AAD,25,0.0209273319325972,route_type_shift
IND639001AAA,IND624001AAA,27,1.64,1.6675392223928571,2.1333333333333333,0.9629629629629628,32.0,18.0,25.6406,11.0,1.0,1,IND639001AAA__IND624001AAA,25,0.0209273319325972,monitor
IND131028AAB,IND110037AAM,28,2.2222222222222223,2.3356898876700365,3.369251336898396,0.8928571428571429,31.5,14.0,12.09795,16.0,0.0,1,IND131028AAB__IND110037AAM,25,0.0209273319325972,route_type_shift
IND262501AAA,IND263153AAB,40,1.305023923444976,1.450379335976131,1.9424076607387144,0.625,84.0,51.0,33.723,21.5,1.0,1,IND262501AAA__IND263153AAB,25,0.0209273319325972,monitor
IND421401AAC,IND421601AAB,26,3.273109243697479,4.114434506544235,6.5,0.9615384615384616,16.0,7.0,10.4994,10.0,0.0,1,IND421401AAC__IND421601AAB,25,0.0209273319325972,facility_upgrade
IND302014AAA,IND306401AAB,26,2.117647058823529,2.229092559543327,3.333333333333333,0.9615384615384616,34.0,16.5,23.49555,17.5,1.0,1,IND302014AAA__IND306401AAB,25,0.0209273319325972,monitor
IND303603AAB,IND302014AAB,36,1.5555555555555556,2.235165511240073,4.963636363636364,0.6944444444444444,18.0,11.0,11.24415,5.0,0.0,1,IND303603AAB__IND302014AAB,25,0.0209273319325972,route_type_shift
IND410206AAA,IND000000AFT,25,2.4285714285714284,3.2645714285714287,4.650000000000004,1.0,17.0,7.0,10.0202,9.0,0.0,1,IND410206AAA__IND000000AFT,25,0.0209273319325972,route_type_shift
IND400705AAA,IND421302AAH,32,2.5,3.441825622294372,8.014285714285721,0.78125,29.0,9.5,10.2276,18.5,0.0,1,IND400705AAA__IND421302AAH,25,0.0209273319325972,route_type_shift
IND302006AAA,IND302014AAB,25,3.0,4.029949494949495,6.622222222222223,1.0,23.0,8.0,9.8883,12.0,0.0,1,IND302006AAA__IND302014AAB,25,0.0209273319325972,route_type_shift
IND845412AAB,IND845401AAA,30,2.025,2.419897106700865,3.882857142857147,0.8333333333333334,35.0,20.0,27.37905,14.0,1.0,1,IND845412AAB__IND845401AAA,25,0.0209273319325972,monitor
IND847212AAA,IND847226AAA,42,2.0,1.9886080235218169,2.807142857142857,0.5952380952380952,29.0,17.0,21.7838,7.5,1.0,1,IND847212AAA__IND847226AAA,25,0.0209273319325972,monitor
IND000000ACB,IND124103AAA,27,1.6842105263157894,1.8649354650723848,2.5585714285714287,0.9629629629629628,44.0,24.0,24.9181,16.0,1.0,1,IND000000ACB__IND124103AAA,25,0.0209273319325972,monitor
IND573116AAA,IND571432AAB,24,1.6833333333333331,1.736812828704695,2.1333333333333333,1.0,36.5,22.0,29.9741,14.5,1.0,1,IND573116AAA__IND571432AAB,24,0.0200902386552933,monitor
IND560099AAB,IND560085AAA,34,2.083333333333333,2.319944446652924,4.319047619047619,0.7058823529411765,20.5,11.5,10.10935,10.5,0.0,1,IND560099AAB__IND560085AAA,24,0.0200902386552933,route_type_shift
IND160002AAC,IND140301AAA,42,1.3888888888888888,1.55929600582587,2.207142857142857,0.5714285714285714,37.5,23.5,19.47015,10.5,1.0,1,IND160002AAC__IND140301AAA,24,0.0200902386552933,monitor
IND581110AAE,IND577002AAA,25,1.8,2.762189033189033,6.397272727272728,0.96,13.0,7.0,9.7237,5.0,0.0,1,IND581110AAE__IND577002AAA,24,0.0200902386552933,route_type_shift
IND181201AAB,IND181152AAB,24,3.0,4.563050144300145,8.14142857142857,1.0,20.5,7.0,9.9536,13.0,0.0,1,IND181201AAB__IND181152AAB,24,0.0200902386552933,route_type_shift
IND302014AAB,IND302006AAA,32,1.6931818181818183,1.5664214691558442,2.1713286713286712,0.75,18.5,11.0,10.21935,7.0,0.0,1,IND302014AAB__IND302006AAA,24,0.0200902386552933,route_type_shift
IND302014AAB,IND302020AAA,31,2.0,2.454339925307667,4.75,0.7741935483870968,21.0,10.0,11.6732,10.0,0.0,1,IND302014AAB__IND302020AAA,24,0.0200902386552933,route_type_shift
IND787001AAA,IND787057AAA,24,2.323076923076923,4.03151800966923,8.464999999999998,1.0,42.5,19.0,27.41335,23.5,1.0,1,IND787001AAA__IND787057AAA,24,0.0200902386552933,monitor
IND712311AAA,IND742102AAB,24,2.759523809523809,3.034741704098806,4.372610294117647,1.0,53.5,18.5,27.3323,27.5,1.0,1,IND712311AAA__IND742102AAB,24,0.0200902386552933,monitor
IND341503AAB,IND341510AAB,24,2.0884615384615386,2.284592892487629,3.1988461538461537,1.0,37.0,16.5,23.5609,17.5,1.0,1,IND341503AAB__IND341510AAB,24,0.0200902386552933,monitor
IND841424AAA,IND841428AAA,24,2.607692307692308,3.5113276128756006,6.577894736842105,1.0,42.5,18.5,25.86955,24.5,1.0,1,IND841424AAA__IND841428AAA,24,0.0200902386552933,monitor
IND591302AAB,IND580028AAA,29,1.8333333333333333,2.0581178977292183,2.4888421052631577,0.8275862068965517,37.0,21.0,25.6165,19.0,1.0,1,IND591302AAB__IND580028AAA,24,0.0200902386552933,monitor
IND344001AAA,IND342301AAA,36,1.256578947368421,1.3435853338265709,1.8596256684491976,0.6666666666666666,24.5,18.0,25.4428,4.0,1.0,1,IND344001AAA__IND342301AAA,24,0.0200902386552933,monitor
IND531116AAA,IND530012AAA,28,2.25,2.612520812520813,5.428571428571429,0.8571428571428571,18.0,8.0,9.88635,10.0,0.0,1,IND531116AAA__IND530012AAA,24,0.0200902386552933,route_type_shift
IND518401AAA,IND518422AAB,24,1.8541666666666663,2.0311481829573936,2.6789473684210523,1.0,24.5,13.5,19.49725,10.0,1.0,1,IND518401AAA__IND518422AAB,24,0.0200902386552933,monitor
IND781014AAA,IND781124AAA,25,2.25,2.471873015873016,2.952380952380953,0.96,16.0,7.0,10.5176,10.0,0.0,1,IND781014AAA__IND781124AAA,24,0.0200902386552933,route_type_shift
IND507002AAA,IND508206AAA,24,2.041666666666667,2.940987562775488,4.916666666666667,1.0,30.0,15.0,19.2811,14.5,1.0,1,IND507002AAA__IND508206AAA,24,0.0200902386552933,monitor
IND509358AAA,IND508248AAB,24,2.147058823529412,2.1651775988173045,2.608928571428572,1.0,41.0,17.0,24.73665,21.0,1.0,1,IND509358AAA__IND508248AAB,24,0.0200902386552933,monitor
IND110030AAD,IND000000ACB,32,1.5555555555555556,2.3144382476183947,4.546428571428576,0.75,16.0,10.0,10.27585,5.0,0.0,1,IND110030AAD__IND000000ACB,24,0.0200902386552933,route_type_shift
IND322001AAC,IND302014AAB,34,1.3541666666666663,1.5944829690808386,2.914285714285714,0.7058823529411765,18.0,12.5,13.18825,3.0,0.0,1,IND322001AAC__IND302014AAB,24,0.0200902386552933,monitor
IND000000AET,IND000000AAS,24,2.9761904761904763,3.053000414160479,4.162745098039215,1.0,42.0,20.0,28.5306,17.0,1.0,1,IND000000AET__IND000000AAS,24,0.0200902386552933,monitor
IND411021AAA,IND411033AAA,38,1.4772727272727273,3.208034947508632,8.500000000000007,0.631578947368421,16.0,12.0,10.9968,5.0,0.0,1,IND411021AAA__IND411033AAA,24,0.0200902386552933,monitor
IND506143AAA,IND506167AAB,24,1.7647058823529411,2.2856924019607843,4.0,1.0,26.0,16.0,22.9891,10.0,1.0,1,IND506143AAA__IND506167AAB,24,0.0200902386552933,monitor
IND630002AAA,IND622407AAA,28,1.3484848484848484,1.4021739188099482,1.6470588235294117,0.8571428571428571,37.0,25.0,25.4902,8.0,1.0,1,IND630002AAA__IND622407AAA,24,0.0200902386552933,monitor
IND000000AFR,IND683511AAA,24,1.8,2.205886937136937,3.3006993006993004,1.0,20.0,10.5,10.158,9.0,0.0,1,IND000000AFR__IND683511AAA,24,0.0200902386552933,route_type_shift
IND815301AAA,IND814133AAB,24,2.142156862745098,2.3164952937484853,3.2947368421052627,1.0,41.0,19.5,26.32905,20.0,1.0,1,IND815301AAA__IND814133AAB,24,0.0200902386552933,monitor
IND821109AAA,IND802213AAB,24,5.297619047619048,5.337934757236227,7.15875,1.0,75.5,16.0,22.45865,59.5,1.0,1,IND821109AAA__IND802213AAB,24,0.0200902386552933,facility_upgrade
IND722101AAA,IND722122AAA,24,1.8571428571428568,2.0991071428571426,2.235,1.0,11.5,6.0,9.8422,5.5,0.0,1,IND722101AAA__IND722122AAA,24,0.0200902386552933,route_type_shift
IND390020AAA,IND391110AAD,27,1.875,1.8953613259168816,2.506666666666668,0.8888888888888888,16.0,9.0,9.9024,6.0,0.0,1,IND390020AAA__IND391110AAD,24,0.0200902386552933,route_type_shift
IND683565AAA,IND683511AAA,26,1.7774725274725274,1.833248802479572,2.414285714285714,0.9230769230769232,16.5,9.5,7.492050000000001,6.5,0.0,1,IND683565AAA__IND683511AAA,24,0.0200902386552933,route_type_shift
IND127021AAA,IND127201AAA,24,2.0,2.374107219642243,3.9857142857142858,1.0,29.5,16.5,24.09865,13.0,1.0,1,IND127021AAA__IND127201AAA,24,0.0200902386552933,monitor
IND686513AAA,IND686540AAA,24,2.2788461538461537,2.4889524827024827,3.6999999999999993,1.0,26.5,13.0,13.76065,13.0,0.0,1,IND686513AAA__IND686540AAA,24,0.0200902386552933,route_type_shift
IND125001AAA,IND335524AAA,30,1.601010101010101,1.9298392411190664,3.6,0.8,45.5,27.0,29.2522,15.5,1.0,1,IND125001AAA__IND335524AAA,24,0.0200902386552933,monitor
IND673121AAA,IND670645AAB,24,2.2788461538461537,2.370052516927517,2.914285714285714,1.0,21.0,11.0,12.0637,10.0,0.0,1,IND673121AAA__IND670645AAB,24,0.0200902386552933,route_type_shift
IND673573AAA,IND673592AAA,24,1.678235294117647,1.6423688987659577,1.8133333333333328,1.0,49.0,30.5,29.7534,19.0,1.0,1,IND673573AAA__IND673592AAA,24,0.0200902386552933,monitor
IND764071AAB,IND530012AAA,28,1.847490347490348,2.654075500761809,5.206349206349207,0.8571428571428571,13.5,7.5,11.2395,5.5,0.0,1,IND764071AAB__IND530012AAA,24,0.0200902386552933,route_type_shift
IND413531AAA,IND413517AAA,24,2.0,2.423006854256854,3.175,1.0,15.0,7.0,10.53515,7.5,0.0,1,IND413531AAA__IND413517AAA,24,0.0200902386552933,route_type_shift
IND733140AAA,IND733102AAA,24,1.7424242424242424,2.244940476190476,3.2999999999999994,1.0,15.5,11.0,10.41635,5.5,0.0416666666666666,1,IND733140AAA__IND733102AAA,24,0.0200902386552933,route_type_shift
IND424006AAA,IND424304AAC,24,2.0,2.1633386980523204,2.5875,1.0,33.0,16.0,22.7504,16.0,1.0,1,IND424006AAA__IND424304AAC,24,0.0200902386552933,monitor
